title,artist,image_url,genre
"Hey, Soul Sister",Train,https://i.scdn.co/image/f0757afdaaccc60dcf993b5331479335c2f4945b,dance pop
New Orleans Is Sinking,The Tragically Hip,https://i.scdn.co/image/d1a40472b8525bda163cca634e384957d93125e4,canadian indie
Courage (For Hugh MacLennan),The Tragically Hip,https://i.scdn.co/image/d1a40472b8525bda163cca634e384957d93125e4,canadian indie
Wheat Kings,The Tragically Hip,https://i.scdn.co/image/d1a40472b8525bda163cca634e384957d93125e4,canadian indie
Ahead By A Century,The Tragically Hip,https://i.scdn.co/image/d1a40472b8525bda163cca634e384957d93125e4,canadian indie
Bobcaygeon,The Tragically Hip,https://i.scdn.co/image/d1a40472b8525bda163cca634e384957d93125e4,canadian indie
Pas du même monde (feat. Bigflo & Oli),Guizmo,https://i.scdn.co/image/9e02a021978507a8a1e1b1c13fc0598ee2ee4c6e,french hip hop
Pas du même monde (feat. Bigflo & Oli),Guizmo,https://i.scdn.co/image/9e02a021978507a8a1e1b1c13fc0598ee2ee4c6e,french hip hop
Les Gens parlent d'amour,Guizmo,https://i.scdn.co/image/9e02a021978507a8a1e1b1c13fc0598ee2ee4c6e,french hip hop
Pardon,Guizmo,https://i.scdn.co/image/9e02a021978507a8a1e1b1c13fc0598ee2ee4c6e,french hip hop
Cazal - Remix,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Viertel,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Guck Mama,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Cazal,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Lhamdela,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
KMN,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Original,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Nummer 1,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Ghetto,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Real Madrid,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Ciao - KMN Street EP,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Czech Republic,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Ayé,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Kartell (feat. Azet & Nash),Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Mele 7,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Baby,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Volles Magazin,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Wieso?,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Dale,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
Der Libo - KMN Street EP,Zuna,https://i.scdn.co/image/d7d4262125e0be48fb8cf8edf5eb3fa8f89e5141,albanian hip hop
The Kids Are Coming,Tones And I,https://i.scdn.co/image/182e3f8f59a51783fe181f823c56f0565198c921,australian pop
Johnny Run Away,Tones And I,https://i.scdn.co/image/182e3f8f59a51783fe181f823c56f0565198c921,australian pop
Jimmy,Tones And I,https://i.scdn.co/image/182e3f8f59a51783fe181f823c56f0565198c921,australian pop
Dance Monkey,Tones And I,https://i.scdn.co/image/182e3f8f59a51783fe181f823c56f0565198c921,australian pop
Johnny Run Away,Tones And I,https://i.scdn.co/image/182e3f8f59a51783fe181f823c56f0565198c921,australian pop
Never Seen the Rain,Tones And I,https://i.scdn.co/image/182e3f8f59a51783fe181f823c56f0565198c921,australian pop
Dance Monkey,Tones And I,https://i.scdn.co/image/182e3f8f59a51783fe181f823c56f0565198c921,australian pop
Got It All,Professor Green,https://i.scdn.co/image/c9554c502304833cb674d440d970fb6890379970,grime
Photographs (with Rag'n'Bone Man),Professor Green,https://i.scdn.co/image/c9554c502304833cb674d440d970fb6890379970,grime
Favela chegou - Ao vivo,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Clichê (Participação especial de Felipe Araújo),Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Bom,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Sou eu,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Cheguei,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Não encosta,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
A boba fui eu (Participação especial de Jão) - Ao vivo,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Solta a batida,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Din Din Din (Participação especial de MC Pupio e MC Doguinha),Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Vem amor,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Jogando sujo,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Verdinha,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Invocada (Participação especial de Léo Santana) - Ao vivo,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
Favela chegou - Ao vivo,Ludmilla,https://i.scdn.co/image/bb61e4b8aceba92ea42d3761f6460f34f42a4c0f,baile pop
World Gone Mad,Bastille,https://i.scdn.co/image/7fd538c4aa21542d840e17773e6c8802196d1c4d,metropopolis
Quarter Past Midnight,Bastille,https://i.scdn.co/image/7fd538c4aa21542d840e17773e6c8802196d1c4d,metropopolis
Another Place,Bastille,https://i.scdn.co/image/7fd538c4aa21542d840e17773e6c8802196d1c4d,metropopolis
Joy,Bastille,https://i.scdn.co/image/7fd538c4aa21542d840e17773e6c8802196d1c4d,metropopolis
Joy,Bastille,https://i.scdn.co/image/7fd538c4aa21542d840e17773e6c8802196d1c4d,metropopolis
Pompeii,Bastille,https://i.scdn.co/image/7fd538c4aa21542d840e17773e6c8802196d1c4d,metropopolis
Good Grief,Bastille,https://i.scdn.co/image/7fd538c4aa21542d840e17773e6c8802196d1c4d,metropopolis
Can’t Fight This Feeling,Bastille,https://i.scdn.co/image/7fd538c4aa21542d840e17773e6c8802196d1c4d,metropopolis
Doom Days,Bastille,https://i.scdn.co/image/7fd538c4aa21542d840e17773e6c8802196d1c4d,metropopolis
Broccoli (feat. Lil Yachty),DRAM,https://i.scdn.co/image/c94ec5198cc3233e2598efa7130626bbb1549dfb,pop rap
Ill Nana (feat. Trippie Redd),DRAM,https://i.scdn.co/image/c94ec5198cc3233e2598efa7130626bbb1549dfb,pop rap
Cash Machine,DRAM,https://i.scdn.co/image/c94ec5198cc3233e2598efa7130626bbb1549dfb,pop rap
Sleigh Ride,fun.,https://i.scdn.co/image/37bc85c957e17d3463ae40da1c8ade6bb5ecd546,baroque pop
Tiimmy Turner,Desiigner,https://i.scdn.co/image/e285c8f623c9a7c18bb523f1415b007f132792d1,pop rap
Outlet,Desiigner,https://i.scdn.co/image/e285c8f623c9a7c18bb523f1415b007f132792d1,pop rap
Panda,Desiigner,https://i.scdn.co/image/e285c8f623c9a7c18bb523f1415b007f132792d1,pop rap
Up,Desiigner,https://i.scdn.co/image/e285c8f623c9a7c18bb523f1415b007f132792d1,pop rap
Liife,Desiigner,https://i.scdn.co/image/e285c8f623c9a7c18bb523f1415b007f132792d1,pop rap
Priice Tag,Desiigner,https://i.scdn.co/image/e285c8f623c9a7c18bb523f1415b007f132792d1,pop rap
BBoom BBoom,MOMOLAND,https://i.scdn.co/image/2b89bc2e089164c8654288a1ef1261b7b683e7e2,k-pop
BAAM,MOMOLAND,https://i.scdn.co/image/2b89bc2e089164c8654288a1ef1261b7b683e7e2,k-pop
I'm So Hot - Japanese ver.,MOMOLAND,https://i.scdn.co/image/2b89bc2e089164c8654288a1ef1261b7b683e7e2,k-pop
I’m So Hot,MOMOLAND,https://i.scdn.co/image/2b89bc2e089164c8654288a1ef1261b7b683e7e2,k-pop
Trikot von Paris,Sugar MMFK,https://i.scdn.co/image/16c122ea1e139d55859c3cb961b8381feff21efa,german cloud rap
Allô Allô,Sugar MMFK,https://i.scdn.co/image/16c122ea1e139d55859c3cb961b8381feff21efa,german cloud rap
Bon appétit,Sugar MMFK,https://i.scdn.co/image/16c122ea1e139d55859c3cb961b8381feff21efa,german cloud rap
Cor De Marte,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Porque Eu Te Amo,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Se Tudo Acaba,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Singular,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Dói Sem Tanto,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Fica,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Outrória,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Perdoa,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Preta,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Fica - Bonus Track,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Amores Imperfeitos,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
"Ai, Amor",ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
O Tempo É Agora,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Calendário,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
A Gente Junto,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Agora Eu Quero Ir,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Trevo (Tu),ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Canção De Hotel,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
relicário,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Cecília,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Agora Eu Quero Ir,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Trevo (Tu),ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Pupila,ANAVITÓRIA,https://i.scdn.co/image/d7693d9d385900df82275784d75c6c9637f571eb,folk brasileiro
Rillé,Celo & Abdi,https://i.scdn.co/image/f58b18bff0c73cd71077de8434db80697683a0de,deep german hip hop
Mondsichel,Celo & Abdi,https://i.scdn.co/image/f58b18bff0c73cd71077de8434db80697683a0de,deep german hip hop
Rhythm n' Flouz,Celo & Abdi,https://i.scdn.co/image/f58b18bff0c73cd71077de8434db80697683a0de,deep german hip hop
Kein Rückwärtsgang,Celo & Abdi,https://i.scdn.co/image/f58b18bff0c73cd71077de8434db80697683a0de,deep german hip hop
Mondsichel,Celo & Abdi,https://i.scdn.co/image/f58b18bff0c73cd71077de8434db80697683a0de,deep german hip hop
Rhythm n' Flouz,Celo & Abdi,https://i.scdn.co/image/f58b18bff0c73cd71077de8434db80697683a0de,deep german hip hop
Emmenez-moi,Charles Aznavour,https://i.scdn.co/image/f17ed700f2d91c2139165ecc4a15c08a2afe98a8,chanson
For Me Formidable,Charles Aznavour,https://i.scdn.co/image/f17ed700f2d91c2139165ecc4a15c08a2afe98a8,chanson
Hier encore,Charles Aznavour,https://i.scdn.co/image/f17ed700f2d91c2139165ecc4a15c08a2afe98a8,chanson
La bohème,Charles Aznavour,https://i.scdn.co/image/f17ed700f2d91c2139165ecc4a15c08a2afe98a8,chanson
The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,https://i.scdn.co/image/d7846ef6807a6a5e449997e9d11e5bd8b2d2576a,dance pop
Last Hurrah,Bebe Rexha,https://i.scdn.co/image/d7846ef6807a6a5e449997e9d11e5bd8b2d2576a,dance pop
(Not) The One,Bebe Rexha,https://i.scdn.co/image/d7846ef6807a6a5e449997e9d11e5bd8b2d2576a,dance pop
I Got You,Bebe Rexha,https://i.scdn.co/image/d7846ef6807a6a5e449997e9d11e5bd8b2d2576a,dance pop
I'm a Mess,Bebe Rexha,https://i.scdn.co/image/d7846ef6807a6a5e449997e9d11e5bd8b2d2576a,dance pop
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,https://i.scdn.co/image/d7846ef6807a6a5e449997e9d11e5bd8b2d2576a,dance pop
Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,https://i.scdn.co/image/d7846ef6807a6a5e449997e9d11e5bd8b2d2576a,dance pop
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,https://i.scdn.co/image/d7846ef6807a6a5e449997e9d11e5bd8b2d2576a,dance pop
Quem Me Dera,Márcia Fellipe,https://i.scdn.co/image/20d734ecc049bdd53a9f973143c3ae7fcd02a0d1,forro
Quem Me Dera,Márcia Fellipe,https://i.scdn.co/image/20d734ecc049bdd53a9f973143c3ae7fcd02a0d1,forro
Just Got Paid,Sigala,https://i.scdn.co/image/a695b7c23e8f6ab695129491ed18d0fe6c6c1846,dance pop
We Got Love,Sigala,https://i.scdn.co/image/a695b7c23e8f6ab695129491ed18d0fe6c6c1846,dance pop
Wish You Well,Sigala,https://i.scdn.co/image/a695b7c23e8f6ab695129491ed18d0fe6c6c1846,dance pop
Came Here for Love,Sigala,https://i.scdn.co/image/a695b7c23e8f6ab695129491ed18d0fe6c6c1846,dance pop
Only One - Radio Edit,Sigala,https://i.scdn.co/image/a695b7c23e8f6ab695129491ed18d0fe6c6c1846,dance pop
Lullaby,Sigala,https://i.scdn.co/image/a695b7c23e8f6ab695129491ed18d0fe6c6c1846,dance pop
We Don't Care,Sigala,https://i.scdn.co/image/a695b7c23e8f6ab695129491ed18d0fe6c6c1846,dance pop
Just Got Paid,Sigala,https://i.scdn.co/image/a695b7c23e8f6ab695129491ed18d0fe6c6c1846,dance pop
Feels Like Home (feat. Kent Jones),Sigala,https://i.scdn.co/image/a695b7c23e8f6ab695129491ed18d0fe6c6c1846,dance pop
Lullaby,Sigala,https://i.scdn.co/image/a695b7c23e8f6ab695129491ed18d0fe6c6c1846,dance pop
Leiser,LEA,https://i.scdn.co/image/938edd0d4063776e9255664b356bf9680d54f1a5,german pop
"Immer wenn wir uns sehn (""Das schönste Mädchen der Welt"", Soundtrack)",LEA,https://i.scdn.co/image/938edd0d4063776e9255664b356bf9680d54f1a5,german pop
Leiser,LEA,https://i.scdn.co/image/938edd0d4063776e9255664b356bf9680d54f1a5,german pop
Zu dir,LEA,https://i.scdn.co/image/938edd0d4063776e9255664b356bf9680d54f1a5,german pop
110 (Prolog),LEA,https://i.scdn.co/image/938edd0d4063776e9255664b356bf9680d54f1a5,german pop
Zu dir,LEA,https://i.scdn.co/image/938edd0d4063776e9255664b356bf9680d54f1a5,german pop
Turn Your Love Around,AmPm,https://i.scdn.co/image/8539b98b022ab80e67580234ed93b325a7fb6114,j-dance
Darling Break Free,AmPm,https://i.scdn.co/image/8539b98b022ab80e67580234ed93b325a7fb6114,j-dance
All My Love (feat. Conor Maynard),Cash Cash,https://i.scdn.co/image/d166bde5b5e3eb088b9bbb95b818ea7241d3a01b,big room
Finest Hour (feat. Abir),Cash Cash,https://i.scdn.co/image/d166bde5b5e3eb088b9bbb95b818ea7241d3a01b,big room
Millionaire (feat. Nelly),Cash Cash,https://i.scdn.co/image/d166bde5b5e3eb088b9bbb95b818ea7241d3a01b,big room
Hasta Luego,HRVY,https://i.scdn.co/image/b605b62bab165bfc77eee72855b943e2a7aa5bbc,dance pop
Personal,HRVY,https://i.scdn.co/image/b605b62bab165bfc77eee72855b943e2a7aa5bbc,dance pop
Could You Love Me?,Black Saint,https://i.scdn.co/image/ab809cc864f10ce3b6af3636b367c178d25cf9ba,deep groove house
"Walk On Water (feat. A$AP Twelvyy, A$AP Ant, A$AP Nast, A$AP Ferg & Playboi Carti)",A$AP Mob,https://i.scdn.co/image/fa30308f04ed43a632e19c24b7ac0b6162ce4cde,hip hop
"Please Shut Up (feat. A$AP Rocky, KEY! & Gucci Mane)",A$AP Mob,https://i.scdn.co/image/fa30308f04ed43a632e19c24b7ac0b6162ce4cde,hip hop
"Feels So Good (feat. A$AP Ferg, A$AP Nast, A$AP Rocky & A$AP Twelvyy)",A$AP Mob,https://i.scdn.co/image/fa30308f04ed43a632e19c24b7ac0b6162ce4cde,hip hop
"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",A$AP Mob,https://i.scdn.co/image/fa30308f04ed43a632e19c24b7ac0b6162ce4cde,hip hop
"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",A$AP Mob,https://i.scdn.co/image/fa30308f04ed43a632e19c24b7ac0b6162ce4cde,hip hop
"Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key!)",A$AP Mob,https://i.scdn.co/image/fa30308f04ed43a632e19c24b7ac0b6162ce4cde,hip hop
Choir,Guy Sebastian,https://i.scdn.co/image/da8b5270b5dc20a68c8710e9324d0d616a8e419d,australian pop
Bloodstone,Guy Sebastian,https://i.scdn.co/image/da8b5270b5dc20a68c8710e9324d0d616a8e419d,australian pop
Set In Stone,Guy Sebastian,https://i.scdn.co/image/da8b5270b5dc20a68c8710e9324d0d616a8e419d,australian pop
Before I Go,Guy Sebastian,https://i.scdn.co/image/da8b5270b5dc20a68c8710e9324d0d616a8e419d,australian pop
come out and play,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
wish you were gay,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
goodbye,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
you should see me in a crown,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
bellyache,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
lovely,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
wish you were gay,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
you should see me in a crown,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
bad guy (with Justin Bieber),Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
listen before i go,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
ocean eyes,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
bury a friend,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
everything i wanted,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
8,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
bury a friend,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
my boy,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
watch,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
ilomilo,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
idontwannabeyouanymore,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
xanny,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
my strange addiction,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
my boy,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
ocean eyes,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
idontwannabeyouanymore,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
WHEN I WAS OLDER - Music Inspired By The Film ROMA,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
bad guy,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
all the good girls go to hell,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
i love you,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
bitches broken hearts,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
lovely (with Khalid),Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
bitches broken hearts,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
COPYCAT,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
when the party's over,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
when the party's over,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
COPYCAT,Billie Eilish,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,electropop
"My Life Is Going On (Cecilia Krull vs. Gavin Moss) [Música Original de la Serie de TV ""La Casa de Papel""]",Cecilia Krull,https://i.scdn.co/image/d6b3ed6472a81cf97a9201ce6f7c9eb1245b1d75,spanish pop
No Diet,Digga D,https://i.scdn.co/image/3f637a87c58e42c16beec78fa202d36e4641aae2,aussie drill
Mr Sheeen - Digga D x Russ Millions,Digga D,https://i.scdn.co/image/3f637a87c58e42c16beec78fa202d36e4641aae2,aussie drill
P4DP,Digga D,https://i.scdn.co/image/3f637a87c58e42c16beec78fa202d36e4641aae2,aussie drill
No Diet,Digga D,https://i.scdn.co/image/3f637a87c58e42c16beec78fa202d36e4641aae2,aussie drill
Start Wit Me (feat. Gunna),Roddy Ricch,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30,melodic rap
The Box,Roddy Ricch,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30,melodic rap
Big Stepper,Roddy Ricch,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30,melodic rap
Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30,melodic rap
Peta (feat. Meek Mill),Roddy Ricch,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30,melodic rap
Die Young,Roddy Ricch,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30,melodic rap
Out Tha Mud,Roddy Ricch,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30,melodic rap
Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30,melodic rap
Start Wit Me (feat. Gunna),Roddy Ricch,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30,melodic rap
Every Season,Roddy Ricch,https://i.scdn.co/image/020e997fb003cf666859a90b57ca0519df769d30,melodic rap
Switch,6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
East Atlanta Love Letter (feat. Future),6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
Ex Calling,6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
PRBLMS,6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
Ex Calling,6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
Pretty Little Fears (feat. J. Cole),6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
Unfair,6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
Balenciaga Challenge (feat. Offset),6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
Seasons (feat. Khalid),6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
PRBLMS,6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
Loaded Gun,6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
Let Her Go,6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
Nonchalant,6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
Sorry,6LACK,https://i.scdn.co/image/b7b33aaeac1367b35d9c74a53fc9cfbd38f79fee,alternative r&b
Faut pas négliger,Bramsito,https://i.scdn.co/image/f5054eacf255dbd7861b1412b4079538278b5804,francoton
Millions de mélos,Bramsito,https://i.scdn.co/image/f5054eacf255dbd7861b1412b4079538278b5804,francoton
Sale mood,Bramsito,https://i.scdn.co/image/f5054eacf255dbd7861b1412b4079538278b5804,francoton
Sale mood,Bramsito,https://i.scdn.co/image/f5054eacf255dbd7861b1412b4079538278b5804,francoton
